,gaze_x,gaze_y
15389,1142,492
15390,1142,489
15391,1138,480
15392,1135,476
15393,1133,475
15394,1129,473
15395,1124,473
15396,1122,473
15397,1117,472
15398,1113,472
15399,1111,474
15400,1111,472
15401,1114,471
15402,1119,470
15403,1122,470
15404,1124,469
15405,1124,470
15406,1123,469
15407,1125,466
15408,1125,465
15409,1120,456
15410,755,704
15411,767,751
15412,804,747
15413,866,699
15414,879,672
15415,913,646
15416,964,601
15417,988,586
15418,999,585
15419,1006,583
15420,1037,583
15421,1047,578
15422,1050,577
15423,1055,567
15424,1059,562
15425,1045,564
15426,1014,580
15427,997,579
15428,1738,1059
15429,1318,447
15430,1270,438
15431,1165,483
15432,1197,401
15433,1153,420
15434,1155,422
15435,1175,378
15436,1143,402
15437,1121,407
15438,1144,370
15439,1158,381
15440,1130,384
15441,1111,396
15442,1103,403
15443,1099,406
15444,1089,416
15445,1083,424
15446,1085,427
15447,999,512
15448,990,539
15449,1001,540
15450,1012,538
15451,1016,538
15452,1023,543
15453,1025,543
15454,1030,547
15455,1150,464
15456,1170,451
15457,1167,452
15458,1162,457
15459,1157,460
15460,1148,463
15461,1180,538
15462,1175,545
15463,1162,536
15464,1150,535
15465,1139,534
15466,1135,533
15467,1127,532
15468,1122,532
15469,1121,531
15470,1121,530
15471,1130,531
15472,1137,531
15473,1141,532
15474,1143,533
15475,1145,534
15476,1147,534
15477,1156,537
15478,1186,522
15479,1192,522
15480,1192,521
15481,1191,522
15482,1191,524
15483,1200,510
15484,1212,496
15485,1095,426
15486,1179,343
15487,1190,335
15488,1155,356
15489,1130,370
15490,1138,385
15491,1099,366
15492,1078,379
15493,885,401
15494,826,395
15495,926,326
15496,893,397
15497,920,423
15498,1008,381
15499,1033,380
15500,1024,399
15501,1021,415
15502,1030,418
15503,1043,416
15504,1055,414
15505,1084,374
15506,1145,360
15507,1186,343
15508,1208,331
15509,1185,347
15510,1147,331
15511,1147,341
15512,1155,351
15513,1152,378
15514,1157,376
15515,1229,321
15516,1277,348
15517,1228,326
15518,1208,373
15519,1211,387
15520,1233,373
15521,1302,345
15522,1333,341
15523,1303,347
15524,1286,363
15525,1279,379
15526,1269,403
15527,1261,425
15528,1257,432
15529,1256,433
15530,1260,420
15531,1268,405
15532,1272,403
15533,1275,405
15534,1278,410
15535,1274,425
15536,1267,443
15537,1266,451
15538,1267,455
15539,1265,460
15540,1260,466
15541,1258,472
15542,1181,404
15543,547,518
15544,631,490
15545,684,472
15546,839,412
15547,866,404
15548,874,269
15549,949,233
15550,1030,223
15551,973,295
15552,1005,295
15553,1052,272
15554,1088,267
15555,1086,282
15556,1084,299
15557,1099,300
15558,937,399
15559,923,260
15560,1088,190
15561,893,274
15562,1055,222
15563,1046,224
15564,1063,232
15565,1055,239
15566,1050,236
15567,1048,203
15568,1033,265
15569,1034,265
15570,1028,276
15571,1032,261
15572,1026,258
15573,1013,265
15574,981,259
15575,972,275
15576,960,258
15577,952,256
15578,945,259
15579,936,264
15580,942,256
15581,947,271
15582,945,261
15583,918,274
15584,909,226
15585,931,212
15586,954,238
15587,983,273
15588,986,308
15589,995,288
15590,1006,278
15591,1021,257
15592,1022,262
15593,1025,264
15594,1016,279
15595,1010,265
15596,1008,253
15597,1059,220
15598,1082,472
15599,1131,1055
15600,1332,1050
15601,1320,1068
15602,1252,977
15603,1222,922
15604,1196,869
15605,1161,800
15606,1190,793
15607,1184,771
15608,1172,731
15609,1227,656
15610,1154,661
15611,1198,601
15612,1170,594
15613,1135,601
15614,1130,602
15615,1132,597
15616,1133,592
15617,1142,580
15618,1158,563
15619,1167,555
15620,1173,552
15621,1181,550
15622,1186,551
15623,1194,548
15624,1201,541
15625,1206,536
15626,1213,529
15627,1222,521
15628,1247,487
15629,1256,498
15630,1266,498
15631,1307,460
15632,1303,465
15633,1292,499
15634,1300,492
15635,1308,501
15636,1317,501
15637,1327,499
15638,1336,499
15639,1330,510
15640,1058,623
15641,887,711
15642,881,731
15643,917,721
15644,991,701
15645,1014,690
15646,1101,711
15647,1046,651
15648,1054,642
15649,1089,630
15650,1011,621
15651,912,646
15652,909,639
15653,951,590
15654,951,651
15655,951,623
15656,975,629
15657,990,626
15658,994,625
15659,999,622
15660,1004,620
15661,1007,619
15662,1008,619
15663,1010,618
15664,1012,617
15665,1014,617
15666,1015,618
15667,1017,619
15668,1017,619
15669,1019,620
15670,1021,619
15671,1022,619
15672,1024,619
15673,1033,617
15674,1034,616
15675,1036,616
15676,1038,617
15677,1040,620
15678,1035,626
15679,1036,629
15680,1039,633
15681,1041,636
15682,1044,636
15683,1046,636
15684,1051,634
15685,1054,631
15686,1057,630
15687,1058,631
15688,1059,637
15689,1055,642
15690,1053,645
15691,1047,651
15692,1042,654
15693,1038,655
15694,1036,655
15695,1033,654
15696,1031,652
15697,1031,652
15698,1030,653
15699,1030,653
15700,1030,652
15701,1031,652
15702,1031,651
15703,1035,650
15704,1039,648
15705,1044,647
15706,1047,648
15707,1051,647
15708,1051,647
15709,1048,647
15710,1045,645
15711,1042,643
15712,1038,641
15713,1034,636
15714,1029,628
15715,1025,621
15716,1023,618
15717,1022,618
15718,1022,621
15719,1021,625
15720,1021,629
15721,1020,630
15722,1019,632
15723,1019,630
15724,1019,630
15725,1019,630
15726,1018,630
15727,1018,630
15728,1016,630
15729,1014,628
15730,1011,627
15731,1008,627
15732,1005,629
15733,982,629
15734,864,569
15735,840,583
15736,840,572
15737,843,590
15738,1099,678
15739,1039,634
15740,1031,640
15741,1030,641
15742,1029,641
15743,1028,640
15744,1027,638
15745,1074,656
15746,1047,622
15747,1014,623
15748,1003,626
15749,999,624
15750,997,622
15751,996,621
15752,991,617
15753,990,618
15754,987,618
15755,981,617
15756,972,617
15757,963,616
15758,956,613
15759,951,611
15760,948,610
15761,946,611
15762,949,604
15763,754,341
15764,812,80
15765,732,73
15766,725,81
15767,723,89
15768,728,115
15769,724,79
15770,721,106
15771,800,240
15772,944,612
15773,974,715
15774,980,722
15775,989,713
15776,998,705
15777,998,703
15778,999,698
15779,999,694
15780,1000,690
15781,1023,671
15782,1029,664
15783,1028,663
15784,1027,663
15785,1027,662
15786,1027,662
15787,1024,662
15788,1023,662
15789,990,636
15790,982,617
15791,981,616
15792,993,601
15793,889,583
15794,927,554
15795,918,543
15796,895,543
15797,874,575
15798,873,542
15799,872,539
15800,852,547
15801,851,548
15802,909,582
15803,1064,644
15804,1073,648
15805,1075,648
15806,1075,648
15807,1074,651
15808,1047,664
15809,1040,668
15810,1037,668
15811,1038,667
15812,1038,669
15813,1039,668
15814,1039,669
15815,1040,669
15816,1039,670
15817,1040,670
15818,1039,670
15819,1039,671
15820,1039,671
15821,1038,672
15822,1038,674
15823,1039,677
15824,1041,679
15825,1040,677
15826,1040,651
15827,1052,640
15828,1054,643
15829,1054,645
15830,1054,645
15831,1054,645
15832,1055,645
15833,1054,646
15834,1052,644
15835,1045,643
15836,1030,643
15837,1023,639
15838,1017,633
15839,1008,630
15840,1002,630
15841,997,631
15842,990,635
15843,981,636
15844,979,635
15845,976,633
15846,975,630
15847,989,616
15848,992,615
15849,995,614
15850,991,617
15851,987,621
15852,986,623
15853,989,623
15854,992,623
15855,996,622
15856,1002,617
15857,1008,619
15858,1009,619
15859,1011,617
15860,1018,612
15861,1020,612
15862,1022,612
15863,1026,613
15864,1029,615
15865,1031,617
15866,1036,619
15867,1042,621
15868,1050,620
15869,1056,621
15870,1061,622
15871,1062,622
15872,1059,623
15873,1052,626
15874,1045,626
15875,1040,627
15876,1036,630
15877,1034,632
15878,1033,634
15879,1032,637
15880,1030,639
15881,1029,638
15882,1027,638
15883,1027,637
15884,1026,634
15885,1026,633
15886,1025,632
15887,1023,629
15888,1021,626
15889,1020,624
15890,1018,623
15891,1017,621
15892,1017,622
15893,1019,623
15894,1021,624
15895,1022,624
15896,1022,625
15897,1021,627
15898,1022,627
15899,1022,628
15900,1023,629
15901,1023,630
15902,1023,629
15903,1022,628
15904,1019,625
15905,1017,623
15906,1015,620
15907,1012,617
15908,1011,616
15909,1008,611
15910,1007,610
15911,1007,611
15912,1008,612
15913,1008,611
15914,1009,612
15915,1008,613
15916,1008,611
15917,1007,610
15918,1001,612
15919,1003,609
15920,1003,609
15921,1004,610
15922,1003,609
15923,1004,609
15924,1003,608
15925,1001,605
15926,997,606
15927,996,609
15928,997,605
15929,997,604
15930,997,603
15931,997,600
15932,998,598
15933,997,595
15934,997,595
15935,996,594
15936,997,595
15937,997,595
15938,997,595
15939,995,595
15940,994,596
15941,992,594
15942,991,594
15943,989,594
15944,988,593
15945,987,591
15946,986,591
15947,986,591
15948,986,591
15949,986,591
15950,987,591
15951,988,591
15952,990,592
15953,992,592
15954,993,593
15955,994,594
15956,995,593
15957,996,593
15958,999,592
15959,1021,575
15960,1030,573
15961,1047,585
15962,1058,603
15963,1061,597
15964,1057,574
15965,1063,578
15966,1056,561
15967,1053,553
15968,1061,553
15969,1053,546
15970,1049,547
15971,1049,548
15972,1049,550
15973,1056,553
15974,1051,559
15975,1051,563
15976,1063,566
15977,1070,576
15978,1044,578
15979,1041,580
15980,1069,560
15981,1065,560
15982,1059,562
15983,1058,561
15984,1057,560
15985,1041,570
15986,1040,571
15987,1039,571
15988,1047,565
15989,1051,562
15990,1050,562
15991,1050,562
15992,1049,558
15993,1041,564
15994,1037,567
15995,1038,567
15996,1038,566
15997,1038,568
15998,1037,565
15999,1036,564
16000,1035,564
16001,1034,561
16002,1034,561
16003,1034,562
16004,1034,563
16005,1032,562
16006,1049,551
16007,1047,550
16008,1046,552
16009,1047,558
16010,1038,569
16011,1029,577
16012,1026,579
16013,1025,579
16014,1022,579
16015,1023,576
16016,1023,574
16017,1025,569
16018,1027,567
16019,1028,562
16020,1029,559
16021,1028,555
16022,1024,552
16023,1019,550
16024,1095,526
16025,1077,526
16026,1038,542
16027,1034,540
16028,1036,541
16029,1018,547
16030,1016,550
16031,1017,549
16032,1015,550
16033,1012,552
16034,1011,552
16035,1012,552
16036,1011,553
16037,1012,553
16038,1013,551
16039,1014,548
16040,1013,547
16041,1010,548
16042,1099,474
16043,1043,571
16044,1040,566
16045,1030,542
16046,1015,535
16047,1007,541
16048,1004,546
16049,1006,547
16050,1010,543
16051,1013,542
16052,1012,542
16053,1010,542
16054,1014,540
16055,1013,541
16056,1013,540
16057,1012,541
16058,1017,539
16059,1039,536
16060,1038,540
16061,1035,545
16062,1029,555
16063,1023,562
16064,1017,568
16065,1013,568
16066,1011,569
16067,1010,570
16068,1024,564
16069,1033,561
16070,1037,559
16071,1038,558
16072,1052,554
16073,1061,564
16074,1050,558
16075,1043,555
16076,1044,554
16077,1032,560
16078,1028,566
16079,1027,565
16080,1028,567
16081,1029,568
16082,1045,556
16083,1051,548
16084,1050,549
16085,1056,544
16086,1060,543
16087,1048,546
16088,1046,545
16089,1052,547
16090,1047,556
16091,1044,561
16092,1058,549
16093,1065,550
16094,1067,549
16095,1078,545
16096,1083,546
16097,1071,545
16098,1068,545
16099,1071,549
16100,1063,558
16101,1059,564
16102,1058,568
16103,1057,571
16104,1055,574
16105,1051,576
16106,1047,579
16107,1043,583
16108,1033,603
16109,1027,613
16110,1023,617
16111,1021,619
16112,1019,621
16113,1017,624
16114,1017,624
16115,1021,620
16116,1031,611
16117,1038,605
16118,1043,597
16119,1046,589
16120,1048,585
16121,1050,582
16122,1052,578
16123,1051,576
16124,1049,574
16125,1043,572
16126,1039,571
16127,1035,569
16128,1032,570
16129,1048,571
16130,1056,596
16131,1043,593
16132,1030,599
16133,1024,598
16134,1007,607
16135,995,612
16136,994,605
16137,993,603
16138,991,600
16139,988,597
16140,987,597
16141,986,598
16142,985,596
16143,985,594
16144,988,591
16145,989,588
16146,992,585
16147,997,583
16148,1002,581
16149,1021,577
16150,1027,573
16151,1040,577
16152,1036,567
16153,1035,565
16154,1027,569
16155,1027,566
16156,1027,567
16157,1027,568
16158,1024,568
16159,1106,526
16160,1241,503
16161,1608,433
16162,1561,476
16163,1389,522
16164,1263,511
16165,1226,505
16166,1193,504
16167,1187,508
16168,1166,514
16169,1139,505
16170,1127,487
16171,1112,491
16172,1099,492
16173,1081,493
16174,1072,490
16175,1067,489
16176,1066,488
16177,1065,487
16178,1081,481
16179,941,549
16180,752,698
16181,665,728
16182,767,663
16183,833,636
16184,884,608
16185,943,590
16186,927,580
16187,975,541
16188,956,554
16189,959,555
16190,976,551
16191,991,543
16192,994,539
16193,996,536
16194,1002,530
16195,1006,531
16196,1012,533
16197,1020,531
16198,1026,528
16199,1030,526
16200,1032,526
16201,1033,524
16202,1038,520
16203,1037,522
16204,1032,528
16205,1032,530
16206,1029,530
16207,1033,522
16208,1030,518
16209,1017,528
16210,1007,540
16211,1002,545
16212,1001,549
16213,1000,551
16214,998,552
16215,997,553
16216,1001,543
16217,1007,538
16218,1013,535
16219,1015,536
16220,1017,536
16221,1028,531
16222,1044,530
16223,1052,530
16224,1057,525
16225,1075,552
16226,1070,538
16227,1076,537
16228,1076,540
16229,1072,540
16230,1060,544
16231,1054,550
16232,1035,565
16233,1031,571
16234,1033,574
16235,1037,576
16236,1042,578
16237,1044,579
16238,1046,583
16239,1046,586
16240,1043,588
16241,1039,588
16242,1037,590
16243,1034,590
16244,1031,590
16245,1029,591
16246,1027,594
16247,1022,592
16248,1016,590
16249,1008,592
16250,1001,593
16251,993,590
16252,989,587
16253,987,585
16254,1001,574
16255,1008,576
16256,1013,583
16257,1014,586
16258,1015,586
16259,1005,575
16260,996,578
16261,991,583
16262,990,586
16263,990,587
16264,1000,580
16265,1005,580
16266,1007,582
16267,1011,582
16268,1013,583
16269,1014,590
16270,1018,594
16271,1022,597
16272,1024,600
16273,1027,603
16274,1030,606
16275,1032,607
16276,1045,598
16277,1052,594
16278,1053,593
16279,1054,596
16280,1053,592
16281,1043,598
16282,1039,603
16283,1042,601
16284,1046,598
16285,1052,596
16286,1058,595
16287,1062,596
16288,1064,596
16289,1085,585
16290,1086,588
16291,1099,589
16292,1098,589
16293,1098,592
16294,1304,1036
16295,974,696
16296,1028,674
16297,1056,632
16298,1062,633
16299,1066,633
16300,1071,612
16301,1062,635
16302,1053,637
16303,1046,631
16304,1039,625
16305,1035,620
16306,1032,611
16307,1027,602
16308,1023,601
16309,1021,601
16310,1020,600
16311,1019,603
16312,1019,610
16313,1023,617
16314,1026,621
16315,1030,627
16316,1032,632
16317,1037,634
16318,1038,627
16319,1038,626
16320,1039,626
16321,1044,621
16322,1046,622
16323,1049,623
16324,1051,624
16325,1053,623
16326,1052,624
16327,1052,620
16328,1048,618
16329,1044,616
16330,1037,615
16331,1029,617
16332,1048,603
16333,1091,609
16334,1008,621
16335,991,624
16336,936,543
16337,223,288
16338,595,180
16339,588,115
16340,619,145
16341,639,177
16342,624,256
16343,677,226
16344,681,261
16345,631,265
16346,528,263
16347,507,220
16348,523,313
16349,589,333
16350,801,462
16351,818,550
16352,828,549
16353,678,604
16354,682,606
16355,686,607
16356,854,514
16357,845,524
16358,854,508
16359,693,553
16360,695,541
16361,695,536
16362,694,532
16363,874,483
16364,855,483
16365,838,457
16366,783,421
16367,777,422
16368,778,420
16369,779,419
16370,769,442
16371,769,442
16372,769,445
16373,782,431
16374,796,417
16375,842,337
16376,1079,583
16377,1174,672
16378,1176,669
16379,1163,667
16380,1156,662
16381,1177,635
16382,1233,597
16383,1201,627
16384,1126,637
16385,1078,686
16386,1066,687
16387,1057,685
16388,1042,624
16389,1046,603
16390,1047,597
16391,1046,593
16392,1043,591
16393,1042,589
16394,1030,594
16395,1024,597
16396,1021,595
16397,1018,595
16398,1015,595
16399,1012,595
16400,1010,595
16401,1008,599
16402,1007,601
16403,1005,602
16404,1021,610
16405,1039,614
16406,1048,611
16407,1055,609
16408,1060,608
16409,1063,607
16410,1067,607
16411,1072,608
16412,1076,610
16413,1080,612
16414,1080,615
16415,1080,619
16416,1099,605
16417,1069,619
16418,1033,632
16419,887,557
16420,800,543
16421,793,543
16422,793,536
16423,850,510
16424,974,566
16425,1029,595
16426,1030,600
16427,1027,598
16428,1020,597
16429,1000,586
16430,1211,512
16431,1576,492
16432,1549,488
16433,1397,522
16434,1268,509
16435,1272,489
16436,1281,456
16437,1246,472
16438,1224,483
16439,1233,455
16440,1231,448
16441,1238,431
16442,1197,452
16443,1220,432
16444,1201,444
16445,1190,455
16446,1200,443
16447,1213,432
16448,1219,432
16449,1232,432
16450,1210,470
16451,1223,482
16452,1237,491
16453,1255,491
16454,1275,494
16455,685,737
16456,961,682
16457,910,579
16458,981,586
16459,1003,585
16460,1016,594
16461,1036,592
16462,1060,597
16463,1058,589
16464,1055,586
16465,1052,587
16466,1052,589
16467,1046,604
16468,1031,627
16469,866,548
16470,827,545
16471,827,546
16472,830,547
16473,832,549
16474,834,551
16475,844,548
16476,850,540
16477,852,540
16478,853,540
16479,860,521
16480,877,485
16481,878,483
16482,878,484
16483,879,484
16484,889,473
16485,892,473
16486,899,464
16487,1054,628
16488,1070,646
16489,1071,648
16490,1067,645
16491,1065,645
16492,1060,641
16493,1057,640
16494,1054,639
16495,1051,639
16496,1045,639
16497,1040,640
16498,1036,642
16499,1034,645
16500,1031,647
16501,1031,649
16502,1031,649
16503,1031,649
16504,1030,649
16505,1030,649
16506,1030,647
16507,1030,646
16508,1037,642
16509,1041,638
16510,1045,635
16511,1048,633
16512,1052,632
16513,1049,633
16514,1042,635
16515,1035,638
16516,1031,641
16517,1029,644
16518,1026,647
16519,1025,648
16520,1025,649
16521,1025,650
16522,1024,648
16523,1023,646
16524,1023,642
16525,1022,638
16526,1030,626
16527,1030,625
16528,1029,624
16529,1026,613
16530,1046,598
16531,1033,587
16532,1024,580
16533,1020,581
16534,995,597
16535,988,600
16536,998,610
16537,1004,615
16538,1005,614
16539,1008,613
16540,1010,610
16541,1013,607
16542,1016,605
16543,1019,602
16544,1020,601
16545,1022,600
16546,1022,596
16547,1020,597
16548,1019,594
16549,1019,594
16550,1020,594
16551,1020,594
16552,1020,594
16553,1018,598
16554,1013,600
16555,1010,599
16556,1005,601
16557,604,901
16558,1488,616
16559,1404,574
16560,1268,567
16561,1233,569
16562,1230,571
16563,1199,576
16564,1176,577
16565,1154,576
16566,1137,569
16567,1124,569
16568,1161,525
16569,1110,554
16570,1100,553
16571,1099,551
16572,1099,548
16573,1100,547
16574,1102,546
16575,1109,547
16576,1126,534
16577,1205,639
16578,1214,655
16579,1220,645
16580,1224,641
16581,1226,636
16582,1225,634
16583,1223,634
16584,1219,633
16585,1214,631
16586,1188,613
16587,1142,519
16588,1121,503
16589,1100,490
16590,1080,474
16591,1103,482
16592,1261,598
16593,1217,576
16594,1195,584
16595,1183,580
16596,1177,580
16597,1171,583
16598,1171,585
16599,1171,588
16600,1171,591
16601,1173,593
16602,1162,594
16603,1179,578
16604,1181,571
16605,1188,561
16606,1143,419
16607,1023,421
16608,965,459
16609,1009,474
16610,1021,466
16611,1013,451
16612,1003,444
16613,990,466
16614,995,465
16615,1000,463
16616,1037,430
16617,1065,413
16618,1056,407
16619,1040,418
16620,1098,398
16621,1177,342
16622,1147,326
16623,1115,351
16624,1082,381
16625,1072,383
16626,1069,387
16627,1069,386
16628,1071,384
16629,1082,379
16630,1133,339
16631,1203,365
16632,1107,361
16633,830,580
16634,711,648
16635,768,652
16636,902,567
16637,938,553
16638,907,580
16639,929,586
16640,960,583
16641,978,582
16642,989,580
16643,999,581
16644,996,574
16645,1003,567
